ensemble,seed,i,j,r_angstrom,is_edge_sharing,is_corner_sharing,f_OO_local,t_eV,kept_t_gt_tmin
BA_bad,2905016,37,38,2.864223,0,1,0.060968,2.15049,1
BA_bad,2905016,37,56,3.345425,0,1,0.075627,0.870633,1
BA_bad,2905016,37,57,3.672926,0,1,0.095629,0.461167,1
BA_bad,2905016,40,53,3.643699,0,1,0.090513,0.491338,1
BA_bad,2905016,40,60,4.062306,1,0,0.103875,0.264108,0
BA_bad,2905016,46,50,3.815472,1,0,0.095689,0.420532,1
BA_bad,2905016,48,61,2.646787,1,0,0.107245,3.44022,1
BA_bad,2905016,54,63,2.629521,0,1,0.097665,3.061892,1
BA_bad,2905016,56,59,3.071928,0,1,0.100618,1.361722,1
BA_bad,2905016,57,58,2.831185,0,1,0.083939,2.181085,1
BA_bad,2905017,1,62,3.393781,0,1,0.115583,0.736117,1
BA_bad,2905017,2,43,2.553926,0,1,0.106928,3.448548,1
BA_bad,2905017,4,45,3.926695,0,1,0.095065,0.291049,0
BA_bad,2905017,5,11,3.008208,0,1,0.104308,1.517744,1
BA_bad,2905017,6,59,2.967193,1,0,0.094698,1.970076,1
BA_bad,2905017,8,39,3.991836,0,1,0.084103,0.264271,0
BA_bad,2905017,8,48,3.08712,0,1,0.086811,1.361713,1
BA_bad,2905017,9,42,4.135849,0,1,0.09034,0.20087,0
BA_bad,2905017,9,46,3.657054,0,1,0.113908,0.457629,1
BA_bad,2905017,10,18,3.411565,0,1,0.109151,0.721923,1
BA_bad,2905017,10,39,3.029537,0,1,0.087753,1.509164,1
BA_bad,2905017,11,13,2.939549,0,1,0.106628,1.711584,1
BA_bad,2905017,11,28,4.107985,0,1,0.111078,0.202724,0
BA_bad,2905017,11,51,3.440965,1,0,0.079165,0.85876,1
BA_bad,2905017,13,28,3.008039,0,1,0.086906,1.571982,1
BA_bad,2905017,13,36,3.065225,0,1,0.114309,1.341189,1
BA_bad,2905017,14,53,3.936307,0,1,0.093321,0.287006,0
BA_bad,2905017,16,21,3.426847,1,0,0.082742,0.874808,1
BA_bad,2905017,17,61,4.111541,0,1,0.116126,0.199394,0
BA_bad,2905017,18,55,3.9702,1,0,0.107499,0.310001,0
BA_bad,2905017,27,43,3.886723,0,1,0.09116,0.315442,0
BA_bad,2905017,29,36,3.898561,0,1,0.129512,0.28593,0
BA_bad,2905017,29,52,3.79948,0,1,0.121824,0.347676,0
BA_bad,2905017,29,54,4.147007,0,1,0.097349,0.194096,0
BA_bad,2905017,30,42,2.699441,0,1,0.096089,2.704883,1
BA_bad,2905017,31,52,4.072708,0,1,0.095243,0.223108,0
BA_bad,2905017,34,58,3.6393,1,0,0.08671,0.589804,1
BA_bad,2905017,36,56,4.08652,0,1,0.102351,0.214504,0
BA_bad,2905017,38,46,3.686734,0,1,0.083647,0.460641,1
BA_bad,2905017,38,49,2.653768,0,1,0.100467,2.913466,1
BA_bad,2905017,39,55,3.634563,1,0,0.108288,0.569778,1
BA_bad,2905017,40,43,3.276829,0,1,0.10005,0.939261,1
BA_bad,2905017,40,48,3.350866,0,1,0.094796,0.829638,1
BA_bad,2905017,43,47,3.707478,0,1,0.082747,0.44439,1
BA_bad,2905017,44,49,3.798172,0,1,0.124077,0.346937,0
BA_bad,2905017,60,61,3.542229,0,1,0.093594,0.587257,1
BA_bad,2905018,1,57,3.386691,0,1,0.094833,0.777264,1
BA_bad,2905018,2,48,2.896315,0,1,0.108805,1.843513,1
BA_bad,2905018,3,61,3.957822,0,1,0.088031,0.278931,0
BA_bad,2905018,4,6,2.722463,0,1,0.095427,2.597433,1
BA_bad,2905018,4,7,4.004356,0,1,0.088091,0.256271,0
BA_bad,2905018,4,53,3.001139,0,1,0.106854,1.529569,1
BA_bad,2905018,4,55,4.167216,0,1,0.105985,0.18389,0
BA_bad,2905018,5,54,3.256717,0,1,0.100321,0.973716,1
BA_bad,2905018,7,53,3.617855,0,1,0.089908,0.5156,1
BA_bad,2905018,7,63,3.165456,1,0,0.08284,1.406791,1
BA_bad,2905018,8,24,4.022412,0,1,0.081205,0.251433,0
BA_bad,2905018,8,63,3.044536,0,1,0.110519,1.403196,1
BA_bad,2905018,9,20,3.246591,0,1,0.107759,0.977163,1
BA_bad,2905018,9,40,3.376045,1,0,0.099442,0.927944,1
BA_bad,2905018,10,28,4.193116,0,1,0.092668,0.180167,0
BA_bad,2905018,10,35,3.362258,0,1,0.095304,0.811806,1
BA_bad,2905018,11,14,3.92773,0,1,0.103448,0.285671,0
BA_bad,2905018,11,26,2.777721,0,1,0.102517,2.316075,1
BA_bad,2905018,13,16,2.752796,1,0,0.103684,2.857397,1
BA_bad,2905018,16,42,3.328218,1,0,0.129253,0.953661,1
BA_bad,2905018,16,54,3.587642,1,0,0.110956,0.617218,1
BA_bad,2905018,17,49,3.151607,0,1,0.088185,1.207734,1
BA_bad,2905018,18,36,3.653575,0,1,0.117154,0.457554,1
BA_bad,2905018,18,56,3.792,0,1,0.073914,0.387878,1
BA_bad,2905018,18,61,3.318517,0,1,0.121025,0.83493,1
BA_bad,2905018,19,55,3.751579,0,1,0.118991,0.381469,1
BA_bad,2905018,21,29,4.069074,0,1,0.100964,0.222032,0
BA_bad,2905018,22,25,4.114383,0,1,0.087538,0.210039,0
BA_bad,2905018,22,57,3.422634,0,1,0.097889,0.723656,1
BA_bad,2905018,23,54,4.104475,0,1,0.09105,0.21236,0
BA_bad,2905018,24,37,2.535803,0,1,0.079768,3.763027,1
BA_bad,2905018,24,44,2.618559,0,1,0.108536,3.056354,1
BA_bad,2905018,24,63,3.950321,0,1,0.095946,0.27832,0
BA_bad,2905018,25,31,4.155372,0,1,0.078259,0.198607,0
BA_bad,2905018,26,49,2.903642,0,1,0.120528,1.776962,1
BA_bad,2905018,27,29,4.088477,1,0,0.099109,0.254247,0
BA_bad,2905018,27,53,3.20991,0,1,0.096678,1.067966,1
BA_bad,2905018,30,31,2.513365,1,0,0.118243,4.289302,1
BA_bad,2905018,32,35,2.97113,0,1,0.054941,1.792073,1
BA_bad,2905018,32,62,2.663376,0,1,0.083791,2.960114,1
BA_bad,2905018,33,58,3.103892,0,1,0.119998,1.235992,1
BA_bad,2905018,37,58,3.554421,0,1,0.078077,0.592486,1
BA_bad,2905018,39,56,3.554744,0,1,0.099043,0.567822,1
BA_bad,2905018,42,54,4.151473,1,0,0.089183,0.231278,0
BA_bad,2905018,43,60,3.509633,0,1,0.107689,0.605792,1
BA_bad,2905018,51,52,2.94943,1,0,0.123003,1.922754,1
BA_bad,2905019,0,24,3.346286,0,1,0.087621,0.848666,1
BA_bad,2905019,1,49,2.987705,1,0,0.114577,1.82398,1
BA_bad,2905019,1,50,2.995925,0,1,0.11297,1.525365,1
BA_bad,2905019,1,61,3.675537,0,1,0.108453,0.447361,1
BA_bad,2905019,2,27,3.696731,0,1,0.112566,0.426924,1
BA_bad,2905019,2,57,3.938878,1,0,0.097236,0.334973,0
BA_bad,2905019,2,62,4.031542,0,1,0.095172,0.240482,0
BA_bad,2905019,3,38,3.751941,0,1,0.09883,0.396904,1
BA_bad,2905019,3,55,3.532917,0,1,0.121604,0.564744,1
BA_bad,2905019,4,27,3.98305,0,1,0.095681,0.26238,0
BA_bad,2905019,6,60,2.697069,0,1,0.101316,2.688316,1
BA_bad,2905019,7,45,2.532819,0,1,0.101903,3.619653,1
BA_bad,2905019,8,13,3.341841,0,1,0.115536,0.809097,1
BA_bad,2905019,9,29,3.050688,0,1,0.099078,1.419704,1
BA_bad,2905019,10,45,2.580633,0,1,0.096436,3.354754,1
BA_bad,2905019,11,27,3.904574,0,1,0.123331,0.28634,0
BA_bad,2905019,11,28,3.690735,0,1,0.089836,0.451677,1
BA_bad,2905019,11,37,3.772997,0,1,0.097282,0.383181,1
BA_bad,2905019,12,14,3.344723,1,0,0.112924,0.956189,1
BA_bad,2905019,12,36,3.322302,0,1,0.106007,0.854487,1
BA_bad,2905019,12,56,2.676094,0,1,0.115061,2.717094,1
BA_bad,2905019,13,46,4.117841,0,1,0.102348,0.202631,0
BA_bad,2905019,14,53,3.427114,0,1,0.089199,0.73037,1
BA_bad,2905019,15,21,2.770172,0,1,0.112928,2.299696,1
BA_bad,2905019,16,54,3.551465,1,0,0.105089,0.666962,1
BA_bad,2905019,17,18,4.180005,1,0,0.090167,0.219154,0
BA_bad,2905019,19,51,4.123152,0,1,0.086457,0.207164,0
BA_bad,2905019,20,25,3.005758,0,1,0.06884,1.63659,1
BA_bad,2905019,20,43,4.005754,0,1,0.125617,0.237138,0
BA_bad,2905019,21,30,3.626353,1,0,0.076767,0.615981,1
BA_bad,2905019,22,58,3.588862,1,0,0.112545,0.613896,1
BA_bad,2905019,23,37,3.456971,0,1,0.10226,0.673942,1
BA_bad,2905019,26,36,2.962005,1,0,0.108199,1.935767,1
BA_bad,2905019,29,39,3.989318,0,1,0.101365,0.256475,0
BA_bad,2905019,34,41,4.126129,0,1,0.098916,0.200975,0
BA_bad,2905019,35,61,3.300321,1,0,0.079459,1.10834,1
BA_bad,2905019,36,41,4.147234,0,1,0.1038,0.191529,0
BA_bad,2905019,36,62,4.141304,0,1,0.095034,0.197029,0
BA_bad,2905019,37,56,3.627547,0,1,0.073997,0.522974,1
BA_bad,2905019,38,55,2.892994,0,1,0.08829,1.932357,1
BA_bad,2905019,40,42,2.6907,0,1,0.126686,2.585079,1
BA_bad,2905019,45,47,3.853999,1,0,0.089394,0.39705,1
BA_bad,2905019,48,57,4.10855,0,1,0.125848,0.196621,0
BA_bad,2905019,49,61,2.8241,0,1,0.076038,2.244555,1
BA_bad,2905020,0,6,2.945817,0,1,0.089581,1.750878,1
BA_bad,2905020,0,14,2.825559,0,1,0.102751,2.122147,1
BA_bad,2905020,0,54,3.438929,0,1,0.115859,0.67773,1
BA_bad,2905020,1,28,3.76859,0,1,0.096733,0.386687,1
BA_bad,2905020,1,43,3.159506,0,1,0.095241,1.173829,1
BA_bad,2905020,2,30,3.14516,0,1,0.082185,1.236727,1
BA_bad,2905020,2,56,3.682445,0,1,0.097524,0.451539,1
BA_bad,2905020,3,27,4.013795,0,1,0.109617,0.241295,0
BA_bad,2905020,3,43,4.155062,0,1,0.086221,0.195579,0
BA_bad,2905020,4,12,2.918129,0,1,0.095107,1.821039,1
BA_bad,2905020,5,20,3.725302,0,1,0.111564,0.406125,1
BA_bad,2905020,5,27,3.976697,0,1,0.101296,0.262464,0
BA_bad,2905020,5,36,3.407609,0,1,0.086883,0.760249,1
BA_bad,2905020,5,56,3.444703,0,1,0.102503,0.688809,1
BA_bad,2905020,6,54,2.636988,0,1,0.08885,3.07433,1
BA_bad,2905020,8,53,2.961292,0,1,0.096419,1.679177,1
BA_bad,2905020,8,57,3.992165,0,1,0.117297,0.247148,0
BA_bad,2905020,9,33,3.656717,0,1,0.092129,0.478297,1
BA_bad,2905020,9,42,4.085237,0,1,0.106665,0.213158,0
BA_bad,2905020,9,43,3.324943,0,1,0.11204,0.840196,1
BA_bad,2905020,11,25,3.573126,0,1,0.105372,0.542251,1
BA_bad,2905020,11,30,3.76652,0,1,0.120694,0.369984,1
BA_bad,2905020,12,60,3.765443,0,1,0.116963,0.373485,1
BA_bad,2905020,13,24,3.271081,1,0,0.103079,1.114925,1
BA_bad,2905020,13,28,3.561581,0,1,0.100704,0.558947,1
BA_bad,2905020,15,31,3.611138,0,1,0.086252,0.525766,1
BA_bad,2905020,15,37,2.780528,0,1,0.083684,2.392734,1
BA_bad,2905020,16,17,2.678468,0,1,0.11218,2.721021,1
BA_bad,2905020,16,33,2.595309,0,1,0.097919,3.25675,1
BA_bad,2905020,17,36,3.953906,0,1,0.119494,0.263791,0
BA_bad,2905020,18,24,3.152769,0,1,0.085812,1.210919,1
BA_bad,2905020,20,39,3.540034,0,1,0.121661,0.55742,1
BA_bad,2905020,21,28,3.640554,0,1,0.099822,0.485041,1
BA_bad,2905020,23,32,3.800328,0,1,0.117636,0.35006,1
BA_bad,2905020,23,41,3.63452,0,1,0.08821,0.501914,1
BA_bad,2905020,24,46,3.493554,0,1,0.134459,0.591245,1
BA_bad,2905020,25,40,3.89255,0,1,0.104312,0.304015,0
BA_bad,2905020,27,59,4.071624,1,0,0.091066,0.26641,0
BA_bad,2905020,29,58,2.511927,0,1,0.122685,3.606728,1
BA_bad,2905020,30,53,3.108875,1,0,0.092272,1.530081,1
BA_bad,2905020,30,56,2.764052,0,1,0.059937,2.58542,1
BA_bad,2905020,30,63,3.39591,0,1,0.103437,0.751303,1
BA_bad,2905020,31,37,2.981344,1,0,0.121024,1.821558,1
BA_bad,2905020,42,56,3.265241,0,1,0.109496,0.94131,1
BA_bad,2905020,46,51,4.173119,0,1,0.100356,0.183987,0
BA_bad,2905020,46,61,3.785401,0,1,0.099294,0.373131,1
BA_bad,2905020,48,49,2.56906,0,1,0.0947,3.43801,1
BA_bad,2905020,52,60,4.143024,0,1,0.060929,0.210279,0
BA_bad,2905020,53,57,3.031503,0,1,0.082111,1.520843,1
BA_bad,2905020,53,63,3.934978,0,1,0.095628,0.286376,0
BA_bad,2905020,55,58,3.969998,0,1,0.101269,0.265695,0
BA_bad,2905021,1,2,2.760771,0,1,0.074954,2.523934,1
BA_bad,2905021,2,48,2.739215,0,1,0.12167,2.390681,1
BA_bad,2905021,4,25,2.741942,0,1,0.101527,2.476648,1
BA_bad,2905021,4,28,2.970202,0,1,0.110145,1.607456,1
BA_bad,2905021,5,7,4.187676,0,1,0.098648,0.179794,0
BA_bad,2905021,5,57,2.907498,0,1,0.105224,1.819391,1
BA_bad,2905021,6,39,3.537641,0,1,0.085314,0.602064,1
BA_bad,2905021,6,48,3.419298,0,1,0.124466,0.69037,1
BA_bad,2905021,7,60,4.127233,0,1,0.104272,0.198435,0
BA_bad,2905021,7,63,3.116535,0,1,0.097524,1.263434,1
BA_bad,2905021,8,38,4.198425,0,1,0.102869,0.174832,0
BA_bad,2905021,8,44,2.779925,0,1,0.108267,2.280439,1
BA_bad,2905021,9,17,3.561409,0,1,0.076729,0.586585,1
BA_bad,2905021,9,35,4.083878,0,1,0.131647,0.203271,0
BA_bad,2905021,9,55,3.833374,0,1,0.109012,0.335383,0
BA_bad,2905021,11,41,4.096878,0,1,0.098931,0.211947,0
BA_bad,2905021,11,57,3.450242,0,1,0.108918,0.673213,1
BA_bad,2905021,12,24,3.254679,0,1,0.096624,0.984583,1
BA_bad,2905021,12,30,2.971379,0,1,0.105131,1.620186,1
BA_bad,2905021,12,37,3.862635,0,1,0.091478,0.329355,0
BA_bad,2905021,12,40,3.968488,0,1,0.106935,0.263424,0
BA_bad,2905021,12,42,3.603758,0,1,0.089269,0.529663,1
BA_bad,2905021,13,25,4.151097,0,1,0.124962,0.182307,0
BA_bad,2905021,14,23,3.39201,0,1,0.111062,0.745199,1
BA_bad,2905021,14,26,3.81342,0,1,0.096625,0.356497,1
BA_bad,2905021,14,36,3.81465,0,1,0.097891,0.3548,1
BA_bad,2905021,15,59,3.893085,0,1,0.122856,0.292662,0
BA_bad,2905021,18,54,3.993659,0,1,0.09587,0.25727,0
BA_bad,2905021,19,41,2.806041,1,0,0.082831,2.704209,1
BA_bad,2905021,20,24,3.13966,1,0,0.126443,1.351217,1
BA_bad,2905021,20,55,4.185915,1,0,0.081618,0.220551,0
BA_bad,2905021,21,35,3.194154,1,0,0.079754,1.343535,1
BA_bad,2905021,22,62,3.660842,0,1,0.095521,0.471513,1
BA_bad,2905021,24,42,3.565902,0,1,0.111801,0.5424,1
BA_bad,2905021,24,51,3.61257,0,1,0.1154,0.494702,1
BA_bad,2905021,28,47,3.304964,0,1,0.109491,0.875731,1
BA_bad,2905021,29,41,3.577029,0,1,0.080227,0.566185,1
BA_bad,2905021,30,40,3.538362,1,0,0.099889,0.690183,1
BA_bad,2905021,31,43,3.960616,0,1,0.074354,0.285213,0
BA_bad,2905021,32,46,4.157306,0,1,0.082009,0.196431,0
BA_bad,2905021,34,52,3.004044,1,0,0.106394,1.799806,1
BA_bad,2905021,36,42,3.520237,0,1,0.083457,0.623732,1
BA_bad,2905021,38,54,2.748615,0,1,0.103282,2.438213,1
BA_bad,2905021,39,61,3.988059,0,1,0.108613,0.253363,0
BA_bad,2905021,40,50,2.970654,0,1,0.071841,1.734014,1
BA_bad,2905021,40,54,4.089217,0,1,0.085141,0.220929,0
BA_bad,2905021,41,51,2.600416,0,1,0.127829,3.039292,1
BA_bad,2905021,52,59,2.514969,0,1,0.089347,3.834143,1
BA_bad,2905021,56,62,3.249504,0,1,0.080939,1.025564,1
BA_bad,2905022,1,2,3.374516,0,1,0.087626,0.806199,1
BA_bad,2905022,1,10,4.1152,0,1,0.12148,0.195963,0
BA_bad,2905022,1,59,4.160025,1,0,0.076787,0.233426,0
BA_bad,2905022,2,59,3.293926,0,1,0.102509,0.906047,1
BA_bad,2905022,4,32,3.132534,0,1,0.086908,1.253548,1
BA_bad,2905022,4,53,2.518155,0,1,0.087878,3.823208,1
BA_bad,2905022,5,16,3.802743,0,1,0.086537,0.370893,1
BA_bad,2905022,5,53,3.158408,0,1,0.112731,1.135745,1
BA_bad,2905022,8,50,2.559366,1,0,0.08882,4.184263,1
BA_bad,2905022,8,60,3.405295,1,0,0.09362,0.890188,1
BA_bad,2905022,9,38,3.581666,0,1,0.113627,0.525154,1
BA_bad,2905022,11,16,3.992846,0,1,0.099386,0.255846,0
BA_bad,2905022,11,35,3.544329,0,1,0.101675,0.575639,1
BA_bad,2905022,11,42,2.685828,0,1,0.054419,3.013642,1
BA_bad,2905022,12,61,2.666391,0,1,0.084707,2.938542,1
BA_bad,2905022,13,17,4.146748,0,1,0.094044,0.195476,0
BA_bad,2905022,14,62,3.922115,0,1,0.105178,0.287606,0
BA_bad,2905022,15,61,2.60902,1,0,0.099107,3.745214,1
BA_bad,2905022,16,42,3.216521,1,0,0.103944,1.229069,1
BA_bad,2905022,17,24,3.12124,0,1,0.079679,1.298189,1
BA_bad,2905022,18,42,3.626395,0,1,0.104704,0.492853,1
BA_bad,2905022,19,48,3.264298,0,1,0.085336,0.989606,1
BA_bad,2905022,19,54,3.419151,0,1,0.13039,0.682421,1
BA_bad,2905022,19,58,4.008812,0,1,0.097687,0.249371,0
BA_bad,2905022,20,33,4.077764,0,1,0.083675,0.226241,0
BA_bad,2905022,23,31,3.757347,1,0,0.098557,0.464734,1
BA_bad,2905022,23,54,3.862534,0,1,0.118048,0.312368,0
BA_bad,2905022,24,47,2.61552,0,1,0.103124,3.106733,1
BA_bad,2905022,26,41,3.989793,1,0,0.115143,0.294613,0
BA_bad,2905022,29,38,3.859751,1,0,0.109186,0.377669,1
BA_bad,2905022,30,52,2.510776,0,1,0.088135,3.872859,1
BA_bad,2905022,30,57,2.605621,0,1,0.096341,3.206355,1
BA_bad,2905022,31,43,3.372674,1,0,0.104466,0.924316,1
BA_bad,2905022,31,62,3.54344,0,1,0.123565,0.551872,1
BA_bad,2905022,37,49,3.747014,0,1,0.110576,0.391177,1
BA_bad,2905022,38,55,3.026291,0,1,0.102593,1.473702,1
BA_bad,2905022,39,56,2.978955,0,1,0.081303,1.676019,1
BA_bad,2905022,44,59,3.344587,0,1,0.110902,0.812563,1
BA_bad,2905022,45,52,2.615277,0,1,0.094892,3.1597,1
BA_bad,2905022,45,60,3.343663,0,1,0.085738,0.855941,1
BA_bad,2905022,50,60,3.923841,0,1,0.091843,0.294454,0
BA_bad,2905022,55,63,2.777177,0,1,0.094975,2.353604,1
BA_bad,2905023,0,61,3.74181,1,0,0.12831,0.450432,1
BA_bad,2905023,1,34,3.592596,0,1,0.131556,0.496687,1
BA_bad,2905023,2,46,4.019581,1,0,0.095429,0.290306,0
BA_bad,2905023,6,41,3.999273,0,1,0.087397,0.25901,0
BA_bad,2905023,6,47,4.129678,0,1,0.097364,0.200303,0
BA_bad,2905023,7,16,3.501861,0,1,0.090073,0.636446,1
BA_bad,2905023,8,24,3.935811,0,1,0.108883,0.278461,0
BA_bad,2905023,9,17,4.084064,0,1,0.097392,0.217611,0
BA_bad,2905023,9,22,3.434994,0,1,0.099838,0.704822,1
BA_bad,2905023,10,61,3.985257,0,1,0.123082,0.247394,0
BA_bad,2905023,11,29,3.227534,0,1,0.097655,1.032266,1
BA_bad,2905023,11,44,3.518038,0,1,0.103099,0.602108,1
BA_bad,2905023,11,48,3.08532,0,1,0.102794,1.323194,1
BA_bad,2905023,12,14,2.569272,0,1,0.090084,3.468557,1
BA_bad,2905023,12,62,3.227114,0,1,0.114881,0.998069,1
BA_bad,2905023,14,54,3.395976,0,1,0.090716,0.770571,1
BA_bad,2905023,14,62,4.080269,0,1,0.133502,0.203851,0
BA_bad,2905023,17,22,2.894678,1,0,0.108103,2.18826,1
BA_bad,2905023,20,31,4.011534,0,1,0.121462,0.236617,0
BA_bad,2905023,21,32,3.72775,0,1,0.098729,0.414835,1
BA_bad,2905023,22,38,3.346941,0,1,0.100666,0.825828,1
BA_bad,2905023,25,56,3.807008,1,0,0.108599,0.416168,1
BA_bad,2905023,26,37,3.398929,0,1,0.10071,0.751278,1
BA_bad,2905023,26,56,3.112336,1,0,0.121238,1.434899,1
BA_bad,2905023,27,37,4.0753,0,1,0.104756,0.217874,0
BA_bad,2905023,27,56,3.009272,1,0,0.082928,1.86844,1
BA_bad,2905023,27,63,4.084186,1,0,0.110857,0.250288,0
BA_bad,2905023,28,49,3.26308,0,1,0.069217,1.024294,1
BA_bad,2905023,28,58,4.174754,0,1,0.089448,0.187487,0
BA_bad,2905023,31,58,2.734748,0,1,0.108662,2.473703,1
BA_bad,2905023,31,59,2.598077,1,0,0.092467,3.87154,1
BA_bad,2905023,32,35,3.799472,0,1,0.101311,0.362242,1
BA_bad,2905023,33,41,3.252357,1,0,0.086846,1.191599,1
BA_bad,2905023,35,42,2.76263,0,1,0.095902,2.412207,1
BA_bad,2905023,35,62,3.34612,1,0,0.101529,0.97575,1
BA_bad,2905023,37,51,2.680614,0,1,0.089919,2.833828,1
BA_bad,2905023,37,56,2.524137,0,1,0.099266,3.696697,1
BA_bad,2905023,38,39,3.937914,0,1,0.110919,0.276271,0
BA_bad,2905023,38,62,4.007545,0,1,0.092661,0.252471,0
BA_bad,2905023,41,57,4.147754,0,1,0.082949,0.199497,0
BA_bad,2905023,42,62,3.857679,1,0,0.094337,0.390522,1
BA_bad,2905023,45,55,3.438207,0,1,0.08329,0.724296,1
BA_bad,2905023,48,52,2.523853,0,1,0.109158,3.626146,1
BA_bad,2905023,51,56,4.139924,0,1,0.111834,0.190998,0
BA_bad,2905023,58,60,3.380466,1,0,0.066815,0.982586,1
BA_bad,2905023,59,60,3.535516,0,1,0.086794,0.602607,1
BA_bad,2905023,61,63,3.887481,0,1,0.121123,0.296685,0
BA_bad,2905024,0,19,3.974826,0,1,0.116976,0.255228,0
BA_bad,2905024,2,36,3.744272,0,1,0.111222,0.392625,1
BA_bad,2905024,6,21,2.882657,0,1,0.085719,1.979167,1
BA_bad,2905024,6,51,4.147561,0,1,0.119936,0.185337,0
BA_bad,2905024,7,29,3.997228,0,1,0.108919,0.249022,0
BA_bad,2905024,8,21,4.175589,0,1,0.102501,0.182379,0
BA_bad,2905024,8,24,2.636517,0,1,0.094015,3.045341,1
BA_bad,2905024,8,31,3.685403,0,1,0.091944,0.454158,1
BA_bad,2905024,9,49,4.059759,0,1,0.087926,0.23179,0
BA_bad,2905024,10,18,3.054566,0,1,0.099462,1.408647,1
BA_bad,2905024,11,32,3.614638,0,1,0.080198,0.528795,1
BA_bad,2905024,11,53,4.043429,0,1,0.097471,0.234261,0
BA_bad,2905024,11,54,3.828145,0,1,0.123799,0.328719,0
BA_bad,2905024,12,20,4.179164,0,1,0.0845,0.187839,0
BA_bad,2905024,12,41,3.612653,1,0,0.078267,0.629626,1
BA_bad,2905024,13,42,3.991374,0,1,0.127684,0.242416,0
BA_bad,2905024,15,18,2.875975,1,0,0.120332,2.209254,1
BA_bad,2905024,16,17,3.736743,0,1,0.103654,0.404107,1
BA_bad,2905024,17,36,3.187179,0,1,0.08189,1.146437,1
BA_bad,2905024,18,30,3.804468,0,1,0.105437,0.356016,1
BA_bad,2905024,19,53,3.630822,0,1,0.092646,0.500836,1
BA_bad,2905024,20,25,3.86131,0,1,0.124829,0.308846,0
BA_bad,2905024,22,28,3.417027,0,1,0.10784,0.716665,1
BA_bad,2905024,24,31,3.50874,1,0,0.124856,0.692896,1
BA_bad,2905024,24,56,2.978869,0,1,0.119397,1.553316,1
BA_bad,2905024,25,45,3.638382,0,1,0.056753,0.530765,1
BA_bad,2905024,27,44,2.583661,0,1,0.098643,3.321644,1
BA_bad,2905024,30,60,3.534001,0,1,0.073814,0.620163,1
BA_bad,2905024,32,50,2.801408,0,1,0.082791,2.307719,1
BA_bad,2905024,33,39,3.124592,0,1,0.098133,1.243547,1
BA_bad,2905024,35,36,3.891212,0,1,0.089005,0.31423,0
BA_bad,2905024,35,52,2.882478,1,0,0.103235,2.25923,1
BA_bad,2905024,35,61,3.655101,0,1,0.106517,0.466097,1
BA_bad,2905024,37,38,3.294193,0,1,0.099432,0.911199,1
BA_bad,2905024,37,49,2.845322,0,1,0.09529,2.078025,1
BA_bad,2905024,38,53,2.794912,0,1,0.100356,2.254527,1
BA_bad,2905024,39,62,3.698078,0,1,0.120753,0.418962,1
BA_bad,2905024,43,63,3.777473,0,1,0.102543,0.376097,1
BA_bad,2905024,47,57,2.767393,1,0,0.103869,2.781533,1
BA_bad,2905025,0,59,4.100722,0,1,0.092588,0.213157,0
BA_bad,2905025,1,63,2.643091,0,1,0.11656,2.876493,1
BA_bad,2905025,2,4,4.147434,0,1,0.115778,0.186927,0
BA_bad,2905025,2,24,2.807471,0,1,0.111405,2.155465,1
BA_bad,2905025,3,52,3.324643,0,1,0.117311,0.831838,1
BA_bad,2905025,5,50,4.004004,0,1,0.091777,0.254552,0
BA_bad,2905025,5,57,3.210264,0,1,0.084093,1.09448,1
BA_bad,2905025,6,19,3.663341,0,1,0.108452,0.457392,1
BA_bad,2905025,6,37,4.16486,0,1,0.079584,0.194693,0
BA_bad,2905025,6,39,2.953522,0,1,0.092893,1.715121,1
BA_bad,2905025,6,50,3.792435,0,1,0.105067,0.364161,1
BA_bad,2905025,7,61,3.345456,0,1,0.089642,0.84652,1
BA_bad,2905025,7,62,3.338116,1,0,0.112567,0.968438,1
BA_bad,2905025,8,40,2.886156,0,1,0.102621,1.901248,1
BA_bad,2905025,9,57,4.110186,1,0,0.103632,0.242207,0
BA_bad,2905025,10,16,4.018189,0,1,0.097896,0.245053,0
BA_bad,2905025,10,53,3.530896,1,0,0.102267,0.696296,1
BA_bad,2905025,11,40,3.683978,0,1,0.10068,0.447449,1
BA_bad,2905025,13,41,2.783412,0,1,0.116866,2.227388,1
BA_bad,2905025,14,17,2.895664,0,1,0.083998,1.939578,1
BA_bad,2905025,14,43,3.318714,1,0,0.119817,0.988768,1
BA_bad,2905025,14,54,3.753526,0,1,0.082356,0.409019,1
BA_bad,2905025,15,26,4.156879,0,1,0.096158,0.191098,0
BA_bad,2905025,15,58,3.857189,0,1,0.083839,0.337754,0
BA_bad,2905025,15,62,2.856435,1,0,0.072426,2.519329,1
BA_bad,2905025,16,25,3.426482,0,1,0.094025,0.724185,1
BA_bad,2905025,17,54,3.789459,0,1,0.072045,0.391134,1
BA_bad,2905025,18,51,2.819656,1,0,0.108801,2.504564,1
BA_bad,2905025,22,45,3.317864,0,1,0.085072,0.898243,1
BA_bad,2905025,23,39,4.18873,1,0,0.099799,0.21159,0
BA_bad,2905025,24,36,4.05668,0,1,0.104581,0.225455,0
BA_bad,2905025,25,60,4.073216,1,0,0.100177,0.260843,0
BA_bad,2905025,26,40,3.53194,0,1,0.089187,0.603643,1
BA_bad,2905025,27,50,4.131466,0,1,0.1027,0.197534,0
